,date,PT_8313A.AV_0#,PT_8313B.AV_0#,PT_8313C.AV_0#,PT_8313D.AV_0#,PT_8313E.AV_0#,PT_8313F.AV_0#,PTCA_8322A.AV_0#,PTCA_8324.AV_0#,TE_8319A.AV_0#,TE_8319B.AV_0#,TE_8313B.AV_0#,TE_8303.AV_0#,TE_8304.AV_0#,TV_8329ZC.AV_0#,FT_8301.AV_0#,FT_8302.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,FT_8306B.AV_0#,AIR_8301B.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD1.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,SXLTCYY.AV_0#,ZCLCCY.AV_0#,YCLCCY.AV_0#,YJJWSLL.AV_0#,ZZQBCHLL.AV_0#,TE_8332A.AV_0#
92,2022/03/27 14:36:34,-183.24,-243.08,-209.59,-178.96,-231.75,-226.21,9.88,9.55,353.25,380.79,781.3,209.32,220.98,18.98,46347.56,17930.48,720.97,1.71,598.53,1.99,22.81,6.45,5.06,-161.04,-416.76,10632.25,10638.55,2.83,60.53,541.89
93,2022/03/27 14:36:39,-186.01,-235.27,-214.21,-170.4,-234.77,-227.47,9.88,9.55,353.21,380.73,781.27,209.32,220.95,18.98,46840.41,19561.97,725.65,1.73,597.42,2.0,23.91,5.24,5.9,-161.04,-416.76,10632.25,10638.55,2.83,60.53,541.95
94,2022/03/27 14:36:44,-172.75,-229.9,-203.3,-168.64,-225.2,-216.64,9.88,9.55,353.21,380.73,781.0,209.35,220.95,18.98,47661.82,18208.06,719.61,1.73,600.75,2.0,21.89,5.31,6.03,-169.44,-421.8,10817.28,10667.9,2.83,60.46,541.95
95,2022/03/27 14:36:49,-177.95,-236.45,-201.37,-184.5,-232.75,-217.31,9.88,9.55,353.21,380.73,780.73,209.32,220.95,18.98,47150.09,18238.27,724.29,1.76,597.45,1.98,22.59,6.24,7.27,-169.44,-421.8,10817.28,10667.9,2.83,60.46,542.02
96,2022/03/27 14:36:54,-193.14,-250.21,-207.91,-189.03,-246.85,-224.11,9.88,9.55,353.21,380.73,780.13,209.29,220.95,18.98,48150.89,18547.95,715.86,1.76,600.8,2.0,22.43,5.09,7.38,-160.54,-440.18,10823.12,10748.84,2.83,60.61,542.02
97,2022/03/27 14:36:59,-206.48,-257.01,-213.45,-208.16,-256.76,-235.77,9.88,9.55,353.15,380.79,779.67,209.25,220.95,18.98,47429.56,18459.2,713.79,1.79,602.46,2.03,21.92,5.05,4.96,-160.54,-440.18,10823.12,10748.84,2.83,60.61,542.02
98,2022/03/27 14:37:04,-198.85,-258.6,-213.87,-205.9,-255.33,-235.19,9.88,9.54,353.15,380.7,779.37,209.25,220.95,18.98,47216.18,18965.27,722.1,1.81,594.1,2.03,23.85,5.92,5.13,-192.77,-461.33,10657.72,10709.02,2.82,60.52,542.02
99,2022/03/27 14:37:09,-188.44,-258.43,-212.95,-189.28,-258.94,-244.84,9.88,9.54,353.15,380.73,779.14,209.22,220.95,18.98,46324.9,18566.84,728.5,1.84,594.5,2.0,21.71,4.51,7.04,-192.77,-461.33,10657.72,10709.02,2.82,60.52,542.08
100,2022/03/27 14:37:14,-177.03,-254.24,-212.36,-193.06,-251.13,-237.54,9.88,9.54,353.15,380.7,779.0,209.25,220.92,18.98,47861.98,19550.64,723.59,1.84,595.64,1.98,22.19,5.75,7.44,-173.3,-437.99,10831.63,10847.52,2.82,60.65,542.08
101,2022/03/27 14:37:19,-192.05,-253.31,-221.09,-188.94,-258.94,-235.69,9.88,9.54,353.08,380.69,778.7,209.19,220.92,18.99,47722.25,18646.14,712.48,1.86,605.18,2.0,22.11,5.37,10.3,-173.3,-437.99,10831.63,10847.52,2.82,60.65,542.08
102,2022/03/27 14:37:24,-200.53,-258.43,-219.07,-191.88,-266.74,-248.2,9.87,9.54,353.08,380.7,778.3,209.19,220.88,18.98,47397.46,19486.44,710.75,1.89,607.29,2.05,22.12,5.38,6.95,-176.91,-424.73,10804.17,10755.73,2.81,60.67,542.08
103,2022/03/27 14:37:29,-202.62,-263.39,-225.03,-197.17,-259.19,-260.45,9.87,9.54,353.08,380.63,777.81,209.19,220.88,18.98,48022.49,18782.1,710.75,1.89,605.28,2.08,22.1,5.07,7.14,-176.91,-424.73,10804.17,10755.73,2.81,60.67,542.08
104,2022/03/27 14:37:34,-213.87,-263.81,-234.94,-222.09,-263.47,-269.26,9.87,9.54,353.08,380.63,777.47,209.19,220.88,18.98,47996.05,19004.92,715.4,1.89,604.09,2.11,22.12,4.92,5.18,-187.14,-429.85,10659.59,10754.61,2.83,60.63,542.02
105,2022/03/27 14:37:39,-221.84,-268.42,-238.21,-222.18,-270.35,-271.19,9.87,9.53,353.09,380.63,777.27,209.15,220.88,18.99,46396.66,18123.08,722.03,1.91,597.52,2.13,22.1,4.95,7.97,-187.14,-429.85,10659.59,10754.61,2.83,60.63,542.02
106,2022/03/27 14:37:44,-212.95,-271.02,-236.7,-215.21,-265.9,-265.82,9.87,9.53,353.02,380.57,777.11,209.19,220.88,18.98,47408.79,18670.69,711.58,1.93,604.12,2.13,22.12,4.95,6.85,-203.26,-445.8,10684.39,10558.56,2.82,60.62,541.96
107,2022/03/27 14:37:49,-217.4,-270.6,-231.49,-210.26,-271.27,-255.75,9.86,9.53,352.92,380.57,776.87,209.15,220.88,18.98,48386.93,19123.88,723.51,1.97,597.45,2.13,22.13,5.07,5.46,-203.26,-445.8,10684.39,10558.56,2.82,60.62,541.96
108,2022/03/27 14:37:54,-215.63,-271.27,-235.61,-215.55,-278.41,-265.23,9.86,9.52,352.99,380.5,776.71,209.12,220.85,18.98,48020.6,17705.77,726.86,1.99,590.83,2.13,22.13,4.32,7.95,-197.97,-434.39,10651.53,10736.72,2.82,60.31,541.89
109,2022/03/27 14:37:59,-218.32,-275.56,-245.17,-220.84,-279.84,-269.43,9.86,9.52,353.02,380.5,776.51,209.09,220.85,18.98,46847.96,17503.72,727.92,1.99,592.69,2.11,22.13,5.26,5.83,-197.97,-434.39,10651.53,10736.72,2.82,60.31,541.89
110,2022/03/27 14:38:04,-223.02,-279.84,-249.2,-225.03,-277.91,-262.63,9.85,9.52,352.92,380.44,776.58,209.12,220.85,18.98,46349.45,17141.17,728.47,2.02,594.07,2.16,22.18,5.36,5.94,-202.84,-432.12,10693.79,10620.15,2.82,60.28,541.86
111,2022/03/27 14:38:09,-216.3,-279.5,-242.24,-220.0,-272.2,-271.78,9.85,9.52,352.86,380.44,776.71,209.09,220.82,18.98,46300.36,16837.15,717.22,2.04,605.03,2.21,22.16,4.6,6.71,-202.84,-432.12,10693.79,10620.15,2.82,60.28,541.8
112,2022/03/27 14:38:14,-226.29,-279.16,-240.39,-208.0,-277.49,-277.15,9.85,9.52,352.92,380.41,776.74,209.05,220.85,18.98,48262.3,17012.76,715.61,2.07,599.94,2.26,22.07,6.72,6.98,-203.43,-428.26,10643.08,10614.96,2.83,60.15,541.73
113,2022/03/27 14:38:19,-234.68,-284.62,-245.59,-220.67,-277.99,-267.58,9.85,9.52,352.86,380.34,776.64,209.05,220.82,18.98,47380.46,18147.63,715.56,2.12,603.49,2.31,22.15,5.34,6.21,-203.43,-428.26,10643.08,10614.96,2.83,60.15,541.67
114,2022/03/27 14:38:24,-221.51,-283.02,-250.13,-222.43,-280.51,-265.06,9.85,9.52,352.79,380.28,776.48,209.09,220.82,18.98,46868.73,18024.89,710.9,2.15,601.27,2.34,22.59,5.73,11.41,-218.2,-426.58,10708.75,10832.96,2.83,60.2,541.61
115,2022/03/27 14:38:29,-215.72,-275.22,-230.07,-211.27,-254.49,-258.18,9.84,9.51,352.7,380.28,776.28,209.02,220.82,18.98,48286.85,18583.83,720.49,2.17,590.78,2.31,21.36,5.78,14.05,-218.2,-426.58,10708.75,10832.96,2.83,60.2,541.57
116,2022/03/27 14:38:34,-211.69,-258.27,-218.99,-193.9,-248.28,-239.97,9.84,9.51,352.73,380.21,776.05,209.02,220.78,18.99,47688.26,20400.38,726.48,2.17,593.27,2.34,22.07,5.59,7.8,-198.98,-423.14,10758.45,10879.03,2.83,60.0,541.51
117,2022/03/27 14:38:39,-205.39,-251.89,-212.7,-189.87,-236.03,-224.19,9.84,9.51,352.73,380.18,775.65,209.02,220.78,18.99,47386.13,18889.73,715.05,2.2,600.72,2.36,21.87,4.82,5.52,-198.98,-423.14,10758.45,10879.03,2.83,60.0,541.45
118,2022/03/27 14:38:44,-189.78,-240.64,-210.51,-173.92,-236.19,-217.65,9.83,9.51,352.64,380.12,775.45,208.99,220.82,18.98,47174.64,19612.96,718.25,2.22,598.91,2.36,21.89,6.08,6.65,-188.49,-399.98,10719.05,10617.9,2.83,59.62,541.39
119,2022/03/27 14:38:49,-183.66,-238.54,-206.15,-176.52,-223.19,-234.35,9.83,9.5,352.63,380.05,775.12,208.95,220.75,18.98,48738.16,17263.9,714.27,2.25,606.49,2.36,21.95,5.02,9.1,-188.49,-399.98,10719.05,10617.9,2.83,59.62,541.35
120,2022/03/27 14:38:54,-175.77,-240.22,-200.78,-175.1,-224.53,-221.59,9.83,9.5,352.57,380.05,774.62,208.95,220.78,18.98,47597.62,16595.44,723.69,2.22,593.5,2.34,21.97,5.18,7.74,-168.35,-406.02,10702.6,10858.6,2.84,59.89,541.22
121,2022/03/27 14:38:59,-175.85,-238.71,-197.25,-168.55,-233.01,-226.63,9.82,9.49,352.64,379.92,773.99,208.95,220.75,18.99,47072.67,16941.0,715.18,2.22,600.7,2.36,21.89,4.93,5.21,-168.35,-406.02,10702.6,10858.6,2.84,59.89,541.16
122,2022/03/27 14:39:04,-178.54,-236.7,-196.41,-174.34,-224.28,-216.22,9.82,9.49,352.5,379.92,773.32,208.92,220.75,18.99,47777.01,17299.78,717.22,2.22,597.65,2.39,21.87,5.13,6.47,-161.8,-388.14,10736.26,10840.32,2.83,60.08,541.06
123,2022/03/27 14:39:09,-192.05,-242.49,-202.96,-181.31,-229.14,-215.72,9.81,9.48,352.47,379.89,772.85,208.89,220.75,18.99,46632.7,17936.14,730.33,2.25,586.07,2.44,21.92,5.0,7.25,-161.8,-388.14,10736.26,10840.32,2.83,60.08,541.06
124,2022/03/27 14:39:14,-189.7,-240.31,-201.37,-160.07,-220.92,-210.85,9.81,9.48,352.47,379.83,772.49,208.89,220.71,18.98,47172.75,20961.2,715.66,2.28,598.66,2.49,21.91,5.05,3.98,-180.6,-393.01,10664.29,10601.56,2.83,60.0,540.87
125,2022/03/27 14:39:19,-191.04,-232.42,-207.49,-175.27,-219.91,-209.0,9.81,9.48,352.47,379.76,772.26,208.85,220.71,18.98,47342.7,19684.71,723.86,2.33,594.1,2.52,21.97,5.14,7.33,-180.6,-393.01,10664.29,10601.56,2.83,60.0,540.84
126,2022/03/27 14:39:24,-187.1,-240.73,-199.52,-187.18,-215.13,-205.9,9.8,9.48,352.34,379.76,772.16,208.85,220.68,18.98,46825.3,18750.0,724.44,2.38,587.5,2.54,21.9,4.71,7.22,-174.39,-386.55,10716.95,10842.11,2.84,59.98,540.71
127,2022/03/27 14:39:29,-187.94,-243.24,-197.84,-183.32,-221.26,-207.66,9.8,9.47,352.34,379.7,772.09,208.82,220.71,18.98,46965.04,19527.98,729.13,2.4,593.07,2.54,21.9,4.66,5.84,-174.39,-386.55,10716.95,10842.11,2.84,59.98,540.65
128,2022/03/27 14:39:34,-184.25,-239.64,-200.36,-154.62,-214.96,-204.55,9.8,9.47,352.28,379.66,772.16,208.79,220.68,18.98,46572.27,19331.6,722.55,2.4,597.42,2.54,20.64,5.66,5.97,-169.86,-406.1,10740.43,10643.69,2.84,59.7,540.55
129,2022/03/27 14:39:39,-191.38,-248.36,-209.59,-173.25,-232.75,-206.74,9.8,9.47,352.28,379.67,772.16,208.79,220.71,18.98,47559.85,17567.92,727.89,2.4,592.71,2.54,22.69,5.1,5.52,-169.86,-406.1,10740.43,10643.69,2.84,59.7,540.49
130,2022/03/27 14:39:44,-179.55,-238.96,-198.43,-156.13,-222.68,-197.92,9.8,9.47,352.28,379.54,772.23,208.79,220.65,18.98,46785.65,18185.4,723.71,2.4,590.8,2.59,22.2,5.33,8.12,-180.35,-382.02,10690.89,10613.2,2.84,59.27,540.43
131,2022/03/27 14:39:49,-191.13,-227.38,-191.38,-151.77,-218.74,-189.2,9.8,9.48,352.22,379.54,772.16,208.75,220.68,18.98,48069.7,17299.78,716.34,2.4,598.03,2.62,22.18,4.95,5.66,-180.35,-382.02,10690.89,10613.2,2.84,59.27,540.33
132,2022/03/27 14:39:54,-187.77,-215.63,-188.27,-150.68,-198.18,-201.7,9.79,9.47,352.18,379.47,772.23,208.75,220.65,18.98,47278.49,16975.0,718.65,2.4,597.42,2.62,22.2,5.08,4.03,-174.3,-366.32,10734.56,10813.53,2.85,59.43,540.2
133,2022/03/27 14:39:59,-165.11,-214.54,-176.52,-127.43,-183.24,-181.64,9.79,9.47,352.12,379.41,772.16,208.69,220.61,18.98,47790.23,18251.49,715.61,2.43,601.27,2.62,22.25,5.51,6.69,-174.3,-366.32,10734.56,10813.53,2.85,59.43,540.07
134,2022/03/27 14:40:04,-158.23,-217.31,-170.65,-131.96,-180.05,-189.28,9.79,9.47,352.05,379.37,772.23,208.69,220.61,18.98,47236.95,19033.24,714.85,2.45,597.45,2.59,22.19,5.24,7.03,-152.74,-351.64,10688.94,10622.87,2.86,59.13,540.04
135,2022/03/27 14:40:09,-157.64,-209.09,-174.43,-146.14,-194.74,-181.56,9.79,9.47,352.05,379.37,772.23,208.69,220.61,18.98,47665.6,18006.01,715.28,2.43,596.67,2.57,22.2,5.04,9.03,-152.74,-351.64,10688.94,10622.87,2.86,59.13,539.91
136,2022/03/27 14:40:14,-149.42,-202.62,-173.59,-131.88,-194.74,-187.01,9.79,9.46,352.06,379.31,772.16,208.65,220.65,18.98,47195.41,17900.26,718.85,2.43,600.37,2.62,22.21,5.11,7.1,-139.98,-379.75,10672.47,10601.35,2.85,59.6,539.85
137,2022/03/27 14:40:19,-159.57,-212.78,-173.92,-147.91,-189.95,-179.55,9.78,9.46,351.99,379.31,772.1,208.62,220.58,18.98,47573.07,19422.23,712.28,2.4,600.54,2.64,22.26,5.16,4.98,-139.98,-379.75,10672.47,10601.35,2.85,59.6,539.75
138,2022/03/27 14:40:24,-157.72,-216.72,-171.66,-127.09,-190.71,-178.71,9.78,9.46,351.99,379.18,772.03,208.62,220.58,18.98,47397.46,18226.94,723.21,2.4,594.4,2.62,22.25,4.75,6.8,-139.98,-380.59,10886.06,10803.92,2.86,59.76,539.63
139,2022/03/27 14:40:29,-159.57,-215.3,-172.08,-134.31,-194.23,-186.43,9.78,9.45,351.96,379.18,771.96,208.59,220.58,18.98,48373.71,18081.54,730.06,2.4,592.03,2.62,22.14,5.51,6.63,-139.98,-380.59,10886.06,10803.92,2.86,59.76,539.56
140,2022/03/27 14:40:34,-158.73,-204.22,-171.74,-128.18,-190.04,-188.02,9.77,9.45,351.89,379.15,771.97,208.55,220.55,18.98,48566.32,18789.65,726.03,2.4,590.62,2.62,22.26,5.67,6.1,-142.66,-361.04,10780.0,10881.7,2.85,59.67,539.53
141,2022/03/27 14:40:39,-157.81,-204.14,-170.31,-149.84,-179.96,-183.91,9.77,9.44,351.89,379.09,771.93,208.55,220.55,18.98,47693.93,17550.93,718.8,2.43,597.78,2.62,22.26,4.78,6.75,-142.66,-361.04,10780.0,10881.7,2.85,59.67,539.4
142,2022/03/27 14:40:44,-160.24,-209.42,-175.18,-147.74,-189.78,-188.11,9.77,9.44,351.9,379.09,771.8,208.52,220.51,18.98,48190.55,19201.3,712.33,2.45,603.52,2.64,22.22,5.1,5.13,-140.31,-387.05,10885.14,10848.11,2.86,59.59,539.34
143,2022/03/27 14:40:49,-164.52,-210.35,-171.66,-138.42,-193.31,-187.43,9.76,9.44,351.83,379.02,771.87,208.49,220.51,18.98,47499.43,18995.48,722.81,2.48,595.84,2.71,22.23,5.17,7.64,-140.31,-387.05,10885.14,10848.11,2.86,59.59,539.24
144,2022/03/27 14:40:54,-159.24,-211.77,-168.38,-136.07,-202.37,-195.49,9.76,9.43,351.76,379.02,772.04,208.52,220.51,18.98,46840.41,19686.6,717.82,2.5,597.45,2.72,22.22,4.73,8.87,-148.79,-381.26,10850.56,10789.25,2.85,59.55,539.18
145,2022/03/27 14:40:59,-159.07,-209.34,-166.03,-130.2,-189.36,-179.71,9.75,9.43,351.76,378.96,772.04,208.45,220.51,18.98,48060.25,18768.88,736.3,2.48,584.0,2.69,22.31,5.59,8.32,-148.79,-381.26,10850.56,10789.25,2.85,59.55,539.05
146,2022/03/27 14:41:04,-156.72,-198.09,-163.85,-131.79,-183.83,-172.08,9.75,9.42,351.7,378.89,771.87,208.42,220.45,18.98,47354.03,19667.72,727.59,2.47,585.84,2.72,22.25,5.16,8.18,-144.43,-380.34,10647.57,10739.82,2.85,59.8,539.02
147,2022/03/27 14:41:09,-148.83,-203.3,-163.43,-125.16,-186.43,-175.1,9.75,9.42,351.7,378.89,771.57,208.45,220.48,18.98,47061.34,18496.97,727.67,2.45,590.78,2.72,22.21,4.71,6.98,-144.43,-380.34,10647.57,10739.82,2.85,59.8,538.89
148,2022/03/27 14:41:14,-151.77,-208.75,-172.08,-138.67,-189.87,-175.52,9.74,9.41,351.7,378.86,771.4,208.39,220.41,18.98,48016.82,19631.84,728.75,2.45,589.11,2.69,22.21,5.35,6.38,-135.36,-391.42,10829.92,10838.54,2.86,60.12,538.79
149,2022/03/27 14:41:19,-145.05,-209.17,-172.33,-133.39,-185.67,-180.05,9.74,9.41,351.7,378.86,770.97,208.39,220.45,18.98,48188.66,18604.6,720.29,2.45,592.61,2.64,22.27,5.47,6.25,-135.36,-391.42,10829.92,10838.54,2.86,60.12,538.66
150,2022/03/27 14:41:24,-147.4,-208.0,-170.82,-151.51,-193.64,-181.81,9.74,9.41,351.67,378.8,770.34,208.35,220.41,18.98,47408.79,17131.72,723.26,2.43,596.29,2.64,22.2,5.06,7.09,-129.99,-398.3,10815.71,10764.6,2.86,59.72,538.66
151,2022/03/27 14:41:29,-143.04,-203.13,-174.93,-131.88,-191.88,-170.65,9.74,9.41,351.7,378.73,769.74,208.35,220.45,18.98,48137.68,20453.25,710.82,2.43,609.08,2.66,22.23,5.3,4.83,-129.99,-398.3,10815.71,10764.6,2.86,59.72,538.54
152,2022/03/27 14:41:34,-150.0,-206.32,-170.82,-121.3,-186.59,-178.71,9.73,9.41,351.67,378.73,769.27,208.35,220.38,18.98,46796.98,17643.45,719.41,2.48,594.85,2.69,22.22,5.69,6.7,-129.82,-382.77,10790.91,10597.0,2.87,59.13,538.44
153,2022/03/27 14:41:39,-157.05,-207.41,-171.49,-153.53,-193.64,-184.5,9.73,9.42,351.67,378.67,768.74,208.29,220.38,18.99,47354.03,19420.35,715.63,2.51,598.98,2.74,22.21,5.61,7.13,-129.82,-382.77,10790.91,10597.0,2.87,59.13,538.38
154,2022/03/27 14:41:44,-155.54,-203.46,-169.98,-156.63,-191.88,-191.88,9.74,9.42,351.61,378.67,768.45,208.25,220.38,18.99,47040.57,17513.16,722.28,2.56,597.3,2.77,22.22,4.57,10.35,-142.16,-411.05,10779.22,10621.47,2.87,58.48,538.28
155,2022/03/27 14:41:49,-152.61,-202.46,-171.66,-151.43,-193.48,-185.25,9.74,9.42,351.54,378.64,768.08,208.22,220.35,18.98,47892.2,18855.74,728.5,2.56,592.11,2.77,22.22,5.07,9.74,-142.16,-411.05,10779.22,10621.47,2.87,58.48,538.15
156,2022/03/27 14:41:54,-153.95,-201.45,-166.2,-143.37,-182.57,-183.49,9.74,9.42,351.61,378.64,767.78,208.22,220.35,18.98,47909.19,20462.69,731.27,2.53,588.26,2.8,22.28,5.2,6.39,-139.9,-416.59,10638.9,10602.19,2.87,58.4,538.09
157,2022/03/27 14:41:59,-152.94,-195.99,-168.8,-141.61,-196.41,-187.85,9.74,9.43,351.54,378.57,767.55,208.19,220.28,18.98,47397.46,20417.37,715.98,2.51,597.42,2.8,22.22,5.16,9.32,-139.9,-416.59,10638.9,10602.19,2.87,58.4,537.99
158,2022/03/27 14:42:04,-154.79,-201.37,-175.52,-146.23,-185.17,-186.85,9.74,9.43,351.48,378.5,767.31,208.19,220.35,18.98,47761.9,18657.47,718.83,2.51,602.58,2.8,22.19,4.92,5.68,-143.34,-405.35,10616.47,10646.37,2.87,58.64,537.93
159,2022/03/27 14:42:09,-159.32,-206.32,-176.44,-135.65,-183.07,-188.94,9.73,9.42,351.48,378.51,767.25,208.15,220.31,18.99,48743.82,18532.84,718.8,2.51,597.42,2.8,22.24,4.88,5.75,-143.34,-405.35,10616.47,10646.37,2.87,58.64,537.8
160,2022/03/27 14:42:14,-147.74,-205.56,-170.31,-144.72,-187.27,-192.39,9.73,9.42,351.45,378.51,767.32,208.12,220.28,18.98,47297.38,19758.35,730.13,2.48,589.89,2.82,22.25,5.55,6.07,-143.25,-389.91,10840.03,10646.65,2.87,58.27,537.77
161,2022/03/27 14:42:19,-146.48,-201.95,-167.88,-137.0,-187.1,-173.92,9.73,9.42,351.45,378.44,767.32,208.09,220.28,18.98,47782.68,18661.25,725.6,2.45,587.73,2.85,22.2,5.8,7.61,-143.25,-389.91,10840.03,10646.65,2.87,58.27,537.7
162,2022/03/27 14:42:24,-138.67,-202.12,-165.45,-129.36,-183.24,-177.53,9.74,9.43,351.45,378.38,767.32,208.05,220.24,18.98,47359.7,18878.4,727.61,2.46,590.95,2.87,22.15,5.33,8.82,-129.74,-385.29,10802.55,10825.17,2.88,57.81,537.58
163,2022/03/27 14:42:29,-138.09,-202.88,-161.5,-129.78,-183.83,-180.97,9.73,9.43,351.45,378.44,767.25,208.05,220.24,18.98,47474.88,19682.82,716.18,2.51,602.28,2.92,22.21,5.54,3.95,-129.74,-385.29,10802.55,10825.17,2.88,57.81,537.51
164,2022/03/27 14:42:34,-144.63,-206.15,-163.77,-137.83,-170.48,-174.59,9.73,9.43,351.38,378.38,767.09,208.02,220.21,18.98,47548.52,20139.79,715.5,2.53,600.65,2.95,22.22,5.68,6.13,-124.7,-378.32,10780.65,10639.07,2.87,58.03,537.48
165,2022/03/27 14:42:39,-141.95,-200.44,-167.21,-143.29,-185.5,-157.81,9.73,9.43,351.38,378.35,766.95,208.02,220.18,18.98,46951.82,18782.1,723.71,2.53,594.02,2.98,22.21,4.85,9.38,-124.7,-378.32,10780.65,10639.07,2.87,58.03,537.42
166,2022/03/27 14:42:44,-140.69,-189.03,-159.57,-140.94,-188.19,-159.91,9.73,9.43,351.32,378.35,766.85,207.99,220.18,18.98,47323.82,19244.73,717.7,2.56,599.44,2.98,22.26,5.35,5.78,-125.46,-394.27,10924.0,10641.34,2.88,57.88,537.29
167,2022/03/27 14:42:49,-143.63,-187.52,-155.71,-126.34,-169.73,-152.94,9.73,9.43,351.32,378.28,766.72,207.92,220.11,18.99,46453.31,19250.4,715.5,2.58,602.66,2.98,22.27,5.95,8.72,-125.46,-394.27,10924.0,10641.34,2.88,57.88,537.26
168,2022/03/27 14:42:54,-131.54,-178.96,-146.73,-112.83,-165.03,-154.45,9.73,9.43,351.25,378.28,766.62,207.92,220.11,18.98,47427.67,18986.04,715.58,2.58,597.95,2.92,22.26,4.53,4.66,-127.98,-376.56,10841.94,10819.82,2.88,57.64,537.13
169,2022/03/27 14:42:59,-131.29,-184.33,-146.4,-110.22,-169.64,-156.89,9.74,9.43,351.25,378.22,766.62,207.92,220.11,18.98,48566.32,19484.55,720.46,2.61,600.82,2.87,22.25,5.39,5.72,-127.98,-376.56,10841.94,10819.82,2.88,57.64,537.13
170,2022/03/27 14:43:04,-134.14,-181.9,-145.39,-108.04,-165.53,-163.77,9.74,9.43,351.26,378.22,766.72,207.85,220.11,18.98,48428.48,16266.88,726.05,2.58,590.75,2.8,22.28,5.73,5.42,-115.72,-367.83,10648.2,10602.06,2.88,57.61,537.07
171,2022/03/27 14:43:09,-137.5,-176.44,-144.38,-101.41,-160.24,-139.77,9.74,9.44,351.19,378.15,766.92,207.85,220.11,18.98,47631.61,18657.47,723.64,2.56,594.38,2.75,22.27,5.05,6.12,-115.72,-367.83,10648.2,10602.06,2.88,57.61,536.97
172,2022/03/27 14:43:14,-138.09,-180.22,-144.21,-107.03,-160.91,-149.84,9.75,9.45,351.26,378.15,767.16,207.85,220.04,18.99,47380.46,18953.94,723.16,2.53,593.92,2.67,22.17,5.39,6.51,-122.35,-359.19,10705.37,10785.35,2.89,57.42,536.97
173,2022/03/27 14:43:19,-131.46,-187.43,-144.63,-120.13,-157.05,-139.09,9.75,9.45,351.19,378.15,767.16,207.85,220.04,18.98,46475.96,20356.95,711.4,2.51,608.48,2.59,22.3,5.45,2.91,-122.35,-359.19,10705.37,10785.35,2.89,57.42,536.84
174,2022/03/27 14:43:24,-127.6,-187.1,-147.23,-119.04,-161.25,-141.28,9.75,9.45,351.16,378.12,767.16,207.79,220.04,18.98,47482.43,18155.18,715.58,2.48,603.19,2.54,22.31,4.5,5.73,-114.97,-388.81,10716.95,10775.16,2.87,57.47,536.78
175,2022/03/27 14:43:29,-127.18,-178.87,-140.44,-124.99,-156.05,-138.84,9.75,9.44,351.19,378.06,767.09,207.75,220.01,18.99,47084.0,18415.77,709.16,2.45,602.84,2.54,22.23,5.14,5.78,-114.97,-388.81,10716.95,10775.16,2.87,57.47,536.78
176,2022/03/27 14:43:34,-113.75,-174.09,-142.28,-102.08,-148.58,-150.34,9.75,9.44,351.16,378.06,767.19,207.75,219.98,18.98,47705.25,18829.31,718.88,2.45,592.39,2.54,22.26,5.67,6.89,-110.27,-400.48,10705.22,10598.05,2.86,58.05,536.68
177,2022/03/27 14:43:39,-111.65,-174.51,-143.54,-115.76,-170.65,-154.2,9.75,9.44,351.09,378.06,767.32,207.72,219.94,18.98,48666.4,20324.85,711.25,2.45,604.25,2.52,22.22,5.29,4.82,-110.27,-400.48,10705.22,10598.05,2.86,58.05,536.68
178,2022/03/27 14:43:44,-120.46,-182.23,-143.96,-106.87,-159.24,-171.32,9.75,9.44,351.09,377.99,767.49,207.72,219.94,18.98,47204.85,18151.41,709.26,2.43,604.07,2.46,22.3,5.36,8.29,-97.85,-392.0,10882.56,10717.63,2.86,58.26,536.62
179,2022/03/27 14:43:49,-116.52,-177.36,-144.55,-104.68,-152.94,-158.14,9.75,9.44,351.09,377.99,767.72,207.65,219.91,18.98,46974.48,19014.36,705.99,2.4,602.74,2.44,22.23,5.5,6.96,-97.85,-392.0,10882.56,10717.63,2.86,58.26,536.49
180,2022/03/27 14:43:54,-117.11,-177.87,-139.85,-108.55,-154.79,-143.46,9.75,9.44,351.1,377.93,768.16,207.65,219.91,18.98,47703.37,19760.24,720.39,2.4,592.94,2.44,22.21,4.86,6.12,-100.79,-382.94,10705.22,10522.65,2.86,57.99,536.49
181,2022/03/27 14:43:59,-114.17,-178.12,-139.35,-95.12,-150.34,-156.38,9.75,9.45,351.09,377.93,768.52,207.62,219.88,18.98,47406.9,18495.08,720.67,2.38,596.84,2.46,22.24,5.5,6.72,-100.79,-382.94,10705.22,10522.65,2.86,57.99,536.46
182,2022/03/27 14:44:04,-120.55,-173.08,-137.58,-111.99,-151.26,-126.92,9.75,9.45,351.1,377.93,768.69,207.62,219.88,18.98,47675.04,19996.28,715.56,2.35,600.49,2.46,22.25,5.29,5.42,-97.76,-381.51,10680.87,10530.85,2.87,57.69,536.4
183,2022/03/27 14:44:09,-124.24,-169.39,-133.97,-108.29,-141.11,-133.89,9.75,9.45,351.03,377.87,768.93,207.55,219.84,18.98,47488.1,18846.3,712.01,2.38,605.68,2.44,22.21,4.52,5.97,-97.76,-381.51,10680.87,10530.85,2.87,57.69,536.33
